"Component","Version","Latest version","CVE","Matching type","CVSS","CVE publication date","Object compilation date","Object","Object full path","Object SHA1","CVSS3","CVSS vector (v2)","CVSS vector (v3)","Distribution package","Distribution package name","CVSS (Distribution)","CVSS3 (Distribution)","Triage vectors","Unresolving triage vectors","Note type","Note reason","Vulnerability URL","Missing exploit mitigations","BDSA","Version override type","Exploit availability date","Fix date","Worker version","Frontend version","CVE database version","BDSA database version","Component database version","Vulnerabilities updated","Native fingerprint version","Code similarity fingerprint version","Java fingerprint version","Maven fingerprint version","Dotnet fingerprint version","Cocoapods fingerprint version","Golang fingerprint version","Python fingerprint version","Distro-packages fingerprint version"
"jetty","","12.1.0.alpha0","CVE-2017-7658","Historical match","3.8","2018-06-29T13:03:39Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","7.1","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2017-7658","","BDSA-2018-2050","","","2018-06-07","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2017-7657","Historical match","3.8","2018-06-29T12:57:23Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","7.1","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2017-7657","","BDSA-2018-2047","","","2018-06-07","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2017-7656","Historical match","3.8","2018-06-29T13:46:02Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","7.1","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2017-7656","","BDSA-2018-2043","","","2018-06-07","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2024-22201","Historical match","3.7","2024-02-27T16:24:24Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2024-22201","","BDSA-2024-0452","","","2024-02-26","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2022-2191","Historical match","3.7","2022-07-08T13:37:31Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2022-2191","","BDSA-2022-1892","","","2022-06-15","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2022-2048","Historical match","3.7","2022-07-08T09:55:30Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2022-2048","","BDSA-2022-1887","","","2022-05-11","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2017-9735","Historical match","3.7","2018-12-13T14:54:33Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","6.5","","AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2017-9735","","BDSA-2017-3655","","","2017-05-16","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2024-9823","Historical match","3.7","2024-10-15T14:58:43Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2024-9823","","BDSA-2024-7230","","","2023-10-18","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2023-26048","Historical match","3.7","2023-04-19T09:26:56Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-26048","","BDSA-2023-0887","","","2023-02-14","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2020-27223","Historical match","3.7","2021-03-01T11:37:34Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2020-27223","","BDSA-2020-4221","","","2021-02-18","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2018-12545","Historical match","3.7","2019-03-28T14:22:39Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-12545","","BDSA-2018-4827","","","2018-07-18","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2018-12536","Historical match","3.7","2018-06-29T13:02:03Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2018-12536","","BDSA-2018-2042","","","2018-06-07","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2011-4461","Historical match","3.7","2019-07-02T15:36:30Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2011-4461","","BDSA-2011-0026","","","2011-11-30","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2009-5045","Historical match","3.7","2019-11-07T16:42:54Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","4.6","","AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2009-5045","","BDSA-2009-0009","","","2009-11-17","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","","Historical match","3.3","2018-08-24T10:29:14Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","7.8","","AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:N/E:U/RL:U/RC:U","","","","","","","","","","","BDSA-2018-2904","","","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2019-17632","Historical match","3.2","2019-11-26T16:13:10Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","8.3","","AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2019-17632","","BDSA-2019-3680","","","2019-11-18","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2019-10241","Historical match","3.2","2019-04-23T14:11:26Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","8.3","","AV:N/AC:L/PR:N/UI:R/S:C/C:H/I:H/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2019-10241","","BDSA-2019-1166","","","2019-04-22","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2020-27216","Historical match","3.2","2020-10-23T17:48:20Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","7.9","","AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2020-27216","","BDSA-2020-2949","","2020-10-23","2020-10-15","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2009-1523","Historical match","3.2","2019-05-14T12:05:38Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","5.2","","AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2009-1523","","BDSA-2009-0008","","","2009-04-30","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2023-26049","Historical match","3.0","2023-04-19T09:52:00Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","4.2","","AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-26049","","BDSA-2023-0888","","","2023-02-15","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2020-27218","Historical match","3.0","2020-11-30T14:56:44Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","4.2","","AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2020-27218","","BDSA-2020-3580","","","2020-11-16","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2022-2047","Historical match","3.0","2022-07-08T11:13:16Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","2.4","","AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2022-2047","","BDSA-2022-1891","","","2022-05-26","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2021-28163","Historical match","3.0","2021-04-02T13:09:59Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","2.4","","AV:N/AC:L/PR:H/UI:N/S:U/C:L/I:N/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2021-28163","","BDSA-2021-0850","","","2021-03-24","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2009-5049","Historical match","2.3","2019-11-14T10:39:19Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","7.8","","AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:L/E:P/RL:U/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2009-5049","","BDSA-2009-0012","","2009-10-13","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2009-5046","Historical match","2.3","2019-11-13T09:58:14Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","7.8","","AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:L/E:P/RL:U/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2009-5046","","BDSA-2009-0010","","2009-10-24","","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2009-5048","Historical match","2.0","2019-11-13T10:01:43Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","7.4","","AV:N/AC:H/PR:N/UI:R/S:C/C:H/I:H/A:L/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2009-5048","","BDSA-2009-0011","","2009-10-24","2009-11-16","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2024-6763","Historical match","2.0","2024-10-15T14:24:25Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","3.4","","AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2024-6763","","BDSA-2024-7229","","2024-10-14","2024-07-10","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2024-8184","Historical match","1.9","2024-10-16T13:40:05Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","5.2","","AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2024-8184","","BDSA-2024-7228","","","2024-05-07","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2021-34428","Historical match","1.9","2021-06-23T10:42:28Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","2.6","","AV:P/AC:H/PR:N/UI:R/S:U/C:L/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2021-34428","","BDSA-2021-1877","","","2021-05-16","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2024-6762","Historical match","1.6","2024-10-15T15:04:03Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","3.2","","AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:L/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2024-6762","","BDSA-2024-7227","","","2023-10-25","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2023-36479","Historical match","1.6","2023-09-18T14:20:52Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","2.8","","AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N/E:P/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-36479","","BDSA-2023-2464","","2023-09-14","2023-03-29","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
"jetty","","12.1.0.alpha0","CVE-2023-41900","Historical match","1.6","2023-09-18T11:32:57Z","1980-02-01T00:00:00Z","jetty","webgoat-2025.3.jar:_webgoat-2025.3.jar:BOOT-INF/lib/wiremock-standalone-3.12.0.jar:wiremock/org/eclipse/jetty","764f05a0026aeeb15e46422f3705e7088c4e96d0","2.7","","AV:N/AC:H/PR:L/UI:N/S:U/C:N/I:L/A:N/E:U/RL:O/RC:C","","","","","","","","","http://nvd.nist.gov/vuln/detail/CVE-2023-41900","","BDSA-2023-2461","","","2023-04-11","2025.6.3","2025.6.3","2025-08-21T23:15:30","2025-08-21T17:45:04","2025-08-22T00:23:26","2025-08-22T04:29:45","2025-06-13T12:30:12.704353+00:00","","2025-05-20T10:16:07.123631+00:00","2025-06-11T02:03:42.979555","","2025-08-18T06:00:04.705636","","",""
